code_id	group	n	k	d_recorded	distance_trials	distance_method	A_id	B_id	run_dir	src_dir	collected_dir
SmallGroup_12_5__AAp15_0_0_5_8_10_10_BBp11_0_0_1_2_2_5_k4_d27	SmallGroup_12_5_	432	4	27	200000	dist-m4ri	p15_0_0_5_8_10_10	p11_0_0_1_2_2_5	results/progressive_SmallGroup_12_5_20260123T155140Z	results/progressive_SmallGroup_12_5_20260123T155140Z/best_codes/SmallGroup_12_5__AAp15_0_0_5_8_10_10_BBp11_0_0_1_2_2_5_k4_d27	best_codes/collected/SmallGroup_12_5__AAp15_0_0_5_8_10_10_BBp11_0_0_1_2_2_5_k4_d27
SmallGroup_12_5__AAp15_0_0_5_6_11_11_BBp11_0_0_1_2_2_5_k4_d26	SmallGroup_12_5_	432	4	26	200000	dist-m4ri	p15_0_0_5_6_11_11	p11_0_0_1_2_2_5	results/progressive_SmallGroup_12_5_20260123T155140Z	results/progressive_SmallGroup_12_5_20260123T155140Z/best_codes/SmallGroup_12_5__AAp15_0_0_5_6_11_11_BBp11_0_0_1_2_2_5_k4_d26	best_codes/collected/SmallGroup_12_5__AAp15_0_0_5_6_11_11_BBp11_0_0_1_2_2_5_k4_d26
SmallGroup_12_5__AAp10_0_1_3_4_5_8_BBp10_0_0_1_3_3_6_k8_d24	SmallGroup_12_5_	432	8	24	200000	dist-m4ri	p10_0_1_3_4_5_8	p10_0_0_1_3_3_6	results/progressive_SmallGroup_12_5_20260123T155140Z	results/progressive_SmallGroup_12_5_20260123T155140Z/best_codes/SmallGroup_12_5__AAp10_0_1_3_4_5_8_BBp10_0_0_1_3_3_6_k8_d24	best_codes/collected/SmallGroup_12_5__AAp10_0_1_3_4_5_8_BBp10_0_0_1_3_3_6_k8_d24
SmallGroup_14_1__AAp11_0_0_1_10_10_11_BBp27_0_1_2_2_6_10_k2_d30	SmallGroup_14_1_	504	2	30	200000	dist-m4ri	p11_0_0_1_10_10_11	p27_0_1_2_2_6_10	results/progressive_SmallGroup_14_1_20260123T155141Z	results/progressive_SmallGroup_14_1_20260123T155141Z/best_codes/SmallGroup_14_1__AAp11_0_0_1_10_10_11_BBp27_0_1_2_2_6_10_k2_d30	best_codes/collected/SmallGroup_14_1__AAp11_0_0_1_10_10_11_BBp27_0_1_2_2_6_10_k2_d30
SmallGroup_14_2__AAp11_0_0_2_2_4_13_BBp11_0_1_6_8_12_13_k2_d30	SmallGroup_14_2_	504	2	30	200000	dist-m4ri	p11_0_0_2_2_4_13	p11_0_1_6_8_12_13	results/progressive_SmallGroup_14_2_20260123T155141Z	results/progressive_SmallGroup_14_2_20260123T155141Z/best_codes/SmallGroup_14_2__AAp11_0_0_2_2_4_13_BBp11_0_1_6_8_12_13_k2_d30	best_codes/collected/SmallGroup_14_2__AAp11_0_0_2_2_4_13_BBp11_0_1_6_8_12_13_k2_d30
SmallGroup_14_2__AAp11_0_0_2_2_4_13_BBp11_0_0_1_10_10_11_k2_d28	SmallGroup_14_2_	504	2	28	200000	dist-m4ri	p11_0_0_2_2_4_13	p11_0_0_1_10_10_11	results/progressive_SmallGroup_14_2_20260123T155141Z	results/progressive_SmallGroup_14_2_20260123T155141Z/best_codes/SmallGroup_14_2__AAp11_0_0_2_2_4_13_BBp11_0_0_1_10_10_11_k2_d28	best_codes/collected/SmallGroup_14_2__AAp11_0_0_2_2_4_13_BBp11_0_0_1_10_10_11_k2_d28
SmallGroup_14_2__AAp10_0_0_3_5_10_13_BBp10_0_0_2_6_6_9_k6_d28	SmallGroup_14_2_	504	6	28	200000	dist-m4ri	p10_0_0_3_5_10_13	p10_0_0_2_6_6_9	results/progressive_SmallGroup_14_2_20260123T155141Z	results/progressive_SmallGroup_14_2_20260123T155141Z/best_codes/SmallGroup_14_2__AAp10_0_0_3_5_10_13_BBp10_0_0_2_6_6_9_k6_d28	best_codes/collected/SmallGroup_14_2__AAp10_0_0_3_5_10_13_BBp10_0_0_2_6_6_9_k6_d28
SmallGroup_15_1__AAp27_0_1_6_6_7_12_BBp8_0_1_6_8_9_10_k2_d53	SmallGroup_15_1_	540	2	53	600000	dist-m4ri	p27_0_1_6_6_7_12	p8_0_1_6_8_9_10	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp27_0_1_6_6_7_12_BBp8_0_1_6_8_9_10_k2_d53	best_codes/collected/SmallGroup_15_1__AAp27_0_1_6_6_7_12_BBp8_0_1_6_8_9_10_k2_d53
SmallGroup_15_1__AAp27_0_3_4_4_10_11_BBp12_0_2_8_11_12_13_k2_d52	SmallGroup_15_1_	540	2	52	600000	dist-m4ri	p27_0_3_4_4_10_11	p12_0_2_8_11_12_13	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp27_0_3_4_4_10_11_BBp12_0_2_8_11_12_13_k2_d52	best_codes/collected/SmallGroup_15_1__AAp27_0_3_4_4_10_11_BBp12_0_2_8_11_12_13_k2_d52
SmallGroup_15_1__AAp15_0_0_1_5_5_9_BBp23_0_3_7_8_10_14_k2_d51	SmallGroup_15_1_	540	2	51	600000	dist-m4ri	p15_0_0_1_5_5_9	p23_0_3_7_8_10_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp15_0_0_1_5_5_9_BBp23_0_3_7_8_10_14_k2_d51	best_codes/collected/SmallGroup_15_1__AAp15_0_0_1_5_5_9_BBp23_0_3_7_8_10_14_k2_d51
SmallGroup_15_1__AAp15_0_0_1_2_8_10_BBp19_0_3_4_5_7_14_k2_d50	SmallGroup_15_1_	540	2	50	600000	dist-m4ri	p15_0_0_1_2_8_10	p19_0_3_4_5_7_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp15_0_0_1_2_8_10_BBp19_0_3_4_5_7_14_k2_d50	best_codes/collected/SmallGroup_15_1__AAp15_0_0_1_2_8_10_BBp19_0_3_4_5_7_14_k2_d50
SmallGroup_15_1__AAp12_0_3_7_10_10_11_BBp11_0_4_9_10_10_14_k2_d48	SmallGroup_15_1_	540	2	48	600000	dist-m4ri	p12_0_3_7_10_10_11	p11_0_4_9_10_10_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp12_0_3_7_10_10_11_BBp11_0_4_9_10_10_14_k2_d48	best_codes/collected/SmallGroup_15_1__AAp12_0_3_7_10_10_11_BBp11_0_4_9_10_10_14_k2_d48
SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp4_0_1_2_3_8_9_k2_d43	SmallGroup_15_1_	540	2	43	600000	dist-m4ri	p15_0_0_1_11_11_14	p4_0_1_2_3_8_9	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp4_0_1_2_3_8_9_k2_d43	best_codes/collected/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp4_0_1_2_3_8_9_k2_d43
SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp8_0_3_4_8_11_14_k2_d33	SmallGroup_15_1_	540	2	33	600000	dist-m4ri	p15_0_0_1_11_11_14	p8_0_3_4_8_11_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp8_0_3_4_8_11_14_k2_d33	best_codes/collected/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp8_0_3_4_8_11_14_k2_d33
SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_4_8_8_9_14_k2_d32	SmallGroup_15_1_	540	2	32	200000	dist-m4ri	p15_0_0_1_11_11_14	p11_0_4_8_8_9_14	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_4_8_8_9_14_k2_d32	best_codes/collected/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_4_8_8_9_14_k2_d32
SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_4_8_8_9_14_k2_d31	SmallGroup_15_1_	540	2	31	200000	dist-m4ri	p15_0_0_1_11_11_14	p11_0_4_8_8_9_14	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_4_8_8_9_14_k2_d31	best_codes/collected/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_4_8_8_9_14_k2_d31
SmallGroup_15_1__AAp15_0_3_5_6_7_10_BBp11_0_0_1_1_2_4_k2_d31	SmallGroup_15_1_	540	2	31	600000	dist-m4ri	p15_0_3_5_6_7_10	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp15_0_3_5_6_7_10_BBp11_0_0_1_1_2_4_k2_d31	best_codes/collected/SmallGroup_15_1__AAp15_0_3_5_6_7_10_BBp11_0_0_1_1_2_4_k2_d31
SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp15_0_1_8_9_12_13_k2_d29	SmallGroup_15_1_	540	2	29	600000	dist-m4ri	p11_0_0_1_1_11_13	p15_0_1_8_9_12_13	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp15_0_1_8_9_12_13_k2_d29	best_codes/collected/SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp15_0_1_8_9_12_13_k2_d29
SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_4_8_8_9_14_k2_d27	SmallGroup_15_1_	540	2	27	600000	dist-m4ri	p15_0_0_1_11_11_14	p11_0_4_8_8_9_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_4_8_8_9_14_k2_d27	best_codes/collected/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_4_8_8_9_14_k2_d27
SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp11_0_4_8_8_9_14_k2_d24	SmallGroup_15_1_	540	2	24	600000	dist-m4ri	p11_0_0_1_1_11_13	p11_0_4_8_8_9_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp11_0_4_8_8_9_14_k2_d24	best_codes/collected/SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp11_0_4_8_8_9_14_k2_d24
SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_0_1_1_2_4_k2_d21	SmallGroup_15_1_	540	2	21	600000	dist-m4ri	p15_0_0_1_11_11_14	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_0_1_1_2_4_k2_d21	best_codes/collected/SmallGroup_15_1__AAp15_0_0_1_11_11_14_BBp11_0_0_1_1_2_4_k2_d21
SmallGroup_15_1__AAp11_0_0_0_0_0_10_BBp11_0_0_1_1_2_4_k2_d18	SmallGroup_15_1_	540	2	18	600000	dist-m4ri	p11_0_0_0_0_0_10	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_0_0_0_0_10_BBp11_0_0_1_1_2_4_k2_d18	best_codes/collected/SmallGroup_15_1__AAp11_0_0_0_0_0_10_BBp11_0_0_1_1_2_4_k2_d18
SmallGroup_15_1__AAp27_0_5_6_6_7_14_BBp6_0_2_3_6_8_12_k4_d52	SmallGroup_15_1_	540	4	52	600000	dist-m4ri	p27_0_5_6_6_7_14	p6_0_2_3_6_8_12	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp27_0_5_6_6_7_14_BBp6_0_2_3_6_8_12_k4_d52	best_codes/collected/SmallGroup_15_1__AAp27_0_5_6_6_7_14_BBp6_0_2_3_6_8_12_k4_d52
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp14_0_1_5_7_12_14_k4_d50	SmallGroup_15_1_	540	4	50	600000	dist-m4ri	p11_0_4_5_5_10_14	p14_0_1_5_7_12_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp14_0_1_5_7_12_14_k4_d50	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp14_0_1_5_7_12_14_k4_d50
SmallGroup_15_1__AAp10_0_0_1_2_10_10_BBp2_0_4_5_5_7_14_k4_d46	SmallGroup_15_1_	540	4	46	600000	dist-m4ri	p10_0_0_1_2_10_10	p2_0_4_5_5_7_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp10_0_0_1_2_10_10_BBp2_0_4_5_5_7_14_k4_d46	best_codes/collected/SmallGroup_15_1__AAp10_0_0_1_2_10_10_BBp2_0_4_5_5_7_14_k4_d46
SmallGroup_15_1__AAp11_0_4_9_9_10_14_BBp10_0_0_1_2_4_7_k4_d44	SmallGroup_15_1_	540	4	44	600000	dist-m4ri	p11_0_4_9_9_10_14	p10_0_0_1_2_4_7	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_4_9_9_10_14_BBp10_0_0_1_2_4_7_k4_d44	best_codes/collected/SmallGroup_15_1__AAp11_0_4_9_9_10_14_BBp10_0_0_1_2_4_7_k4_d44
SmallGroup_15_1__AAp11_0_4_9_9_10_14_BBp10_0_0_1_1_2_11_k4_d41	SmallGroup_15_1_	540	4	41	600000	dist-m4ri	p11_0_4_9_9_10_14	p10_0_0_1_1_2_11	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_4_9_9_10_14_BBp10_0_0_1_1_2_11_k4_d41	best_codes/collected/SmallGroup_15_1__AAp11_0_4_9_9_10_14_BBp10_0_0_1_1_2_11_k4_d41
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_0_1_1_2_11_k4_d39	SmallGroup_15_1_	540	4	39	600000	dist-m4ri	p11_0_4_5_5_10_14	p10_0_0_1_1_2_11	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_0_1_1_2_11_k4_d39	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_0_1_1_2_11_k4_d39
SmallGroup_15_1__AAp6_0_1_12_12_13_14_BBp11_0_4_8_8_9_14_k4_d34	SmallGroup_15_1_	540	4	34	600000	dist-m4ri	p6_0_1_12_12_13_14	p11_0_4_8_8_9_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp6_0_1_12_12_13_14_BBp11_0_4_8_8_9_14_k4_d34	best_codes/collected/SmallGroup_15_1__AAp6_0_1_12_12_13_14_BBp11_0_4_8_8_9_14_k4_d34
SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp15_0_0_1_1_11_12_k4_d33	SmallGroup_15_1_	540	4	33	200000	dist-m4ri	p10_0_0_1_11_13_13	p15_0_0_1_1_11_12	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp15_0_0_1_1_11_12_k4_d33	best_codes/collected/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp15_0_0_1_1_11_12_k4_d33
SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp15_0_0_1_1_11_12_k4_d31	SmallGroup_15_1_	540	4	31	200000	dist-m4ri	p10_0_0_1_11_13_13	p15_0_0_1_1_11_12	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp15_0_0_1_1_11_12_k4_d31	best_codes/collected/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp15_0_0_1_1_11_12_k4_d31
SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp15_0_0_1_1_11_12_k4_d28	SmallGroup_15_1_	540	4	28	600000	dist-m4ri	p10_0_0_1_11_13_13	p15_0_0_1_1_11_12	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp15_0_0_1_1_11_12_k4_d28	best_codes/collected/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp15_0_0_1_1_11_12_k4_d28
SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp11_0_0_1_1_2_4_k4_d24	SmallGroup_15_1_	540	4	24	600000	dist-m4ri	p10_0_0_1_11_13_13	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp11_0_0_1_1_2_4_k4_d24	best_codes/collected/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp11_0_0_1_1_2_4_k4_d24
SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp10_0_0_1_2_4_4_k4_d22	SmallGroup_15_1_	540	4	22	600000	dist-m4ri	p10_0_0_1_11_13_13	p10_0_0_1_2_4_4	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp10_0_0_1_2_4_4_k4_d22	best_codes/collected/SmallGroup_15_1__AAp10_0_0_1_11_13_13_BBp10_0_0_1_2_4_4_k4_d22
SmallGroup_15_1__AAp11_0_6_7_7_12_13_BBp15_0_0_1_7_9_11_k6_d46	SmallGroup_15_1_	540	6	46	600000	dist-m4ri	p11_0_6_7_7_12_13	p15_0_0_1_7_9_11	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_6_7_7_12_13_BBp15_0_0_1_7_9_11_k6_d46	best_codes/collected/SmallGroup_15_1__AAp11_0_6_7_7_12_13_BBp15_0_0_1_7_9_11_k6_d46
SmallGroup_15_1__AAp12_0_3_7_10_10_11_BBp27_0_1_8_9_14_14_k6_d43	SmallGroup_15_1_	540	6	43	600000	dist-m4ri	p12_0_3_7_10_10_11	p27_0_1_8_9_14_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp12_0_3_7_10_10_11_BBp27_0_1_8_9_14_14_k6_d43	best_codes/collected/SmallGroup_15_1__AAp12_0_3_7_10_10_11_BBp27_0_1_8_9_14_14_k6_d43
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp27_0_1_2_6_9_9_k6_d42	SmallGroup_15_1_	540	6	42	600000	dist-m4ri	p11_0_4_5_5_10_14	p27_0_1_2_6_9_9	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp27_0_1_2_6_9_9_k6_d42	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp27_0_1_2_6_9_9_k6_d42
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d38	SmallGroup_15_1_	540	6	38	200000	dist-m4ri	p11_0_4_5_5_10_14	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d38	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d38
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d36	SmallGroup_15_1_	540	6	36	200000	dist-m4ri	p11_0_4_5_5_10_14	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d36	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d36
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d35	SmallGroup_15_1_	540	6	35	200000	dist-m4ri	p11_0_4_5_5_10_14	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d35	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d35
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d34	SmallGroup_15_1_	540	6	34	200000	dist-m4ri	p11_0_4_5_5_10_14	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d34	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d34
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d33	SmallGroup_15_1_	540	6	33	200000	dist-m4ri	p11_0_4_5_5_10_14	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d33	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d33
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d32	SmallGroup_15_1_	540	6	32	200000	dist-m4ri	p11_0_4_5_5_10_14	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d32	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d32
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d30	SmallGroup_15_1_	540	6	30	200000	dist-m4ri	p11_0_4_5_5_10_14	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d30	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp11_0_0_1_1_2_4_k6_d30
SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp15_0_0_1_1_11_12_k6_d21	SmallGroup_15_1_	540	6	21	600000	dist-m4ri	p11_0_0_1_1_11_13	p15_0_0_1_1_11_12	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp15_0_0_1_1_11_12_k6_d21	best_codes/collected/SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp15_0_0_1_1_11_12_k6_d21
SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp11_0_0_1_1_2_4_k6_d18	SmallGroup_15_1_	540	6	18	600000	dist-m4ri	p11_0_0_1_1_11_13	p11_0_0_1_1_2_4	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp11_0_0_1_1_2_4_k6_d18	best_codes/collected/SmallGroup_15_1__AAp11_0_0_1_1_11_13_BBp11_0_0_1_1_2_4_k6_d18
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_1_2_4_9_14_k8_d48	SmallGroup_15_1_	540	8	48	200000	dist-m4ri	p11_0_4_5_5_10_14	p10_0_1_2_4_9_14	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_1_2_4_9_14_k8_d48	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_1_2_4_9_14_k8_d48
SmallGroup_15_1__AAp17_0_4_7_9_13_14_BBp10_0_1_2_4_9_14_k8_d46	SmallGroup_15_1_	540	8	46	600000	dist-m4ri	p17_0_4_7_9_13_14	p10_0_1_2_4_9_14	results/progressive_SmallGroup_15_1_20260126T101555Z	results/progressive_SmallGroup_15_1_20260126T101555Z/best_codes/SmallGroup_15_1__AAp17_0_4_7_9_13_14_BBp10_0_1_2_4_9_14_k8_d46	best_codes/collected/SmallGroup_15_1__AAp17_0_4_7_9_13_14_BBp10_0_1_2_4_9_14_k8_d46
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_1_2_4_9_14_k8_d45	SmallGroup_15_1_	540	8	45	200000	dist-m4ri	p11_0_4_5_5_10_14	p10_0_1_2_4_9_14	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_1_2_4_9_14_k8_d45	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_1_2_4_9_14_k8_d45
SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_1_2_4_9_14_k8_d43	SmallGroup_15_1_	540	8	43	200000	dist-m4ri	p11_0_4_5_5_10_14	p10_0_1_2_4_9_14	results/progressive_SmallGroup_15_1_20260126T100245Z	results/progressive_SmallGroup_15_1_20260126T100245Z/best_codes/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_1_2_4_9_14_k8_d43	best_codes/collected/SmallGroup_15_1__AAp11_0_4_5_5_10_14_BBp10_0_1_2_4_9_14_k8_d43
